service_id,first_date,last_date,active_days
D.498,2017-10-02,2017-12-01,44
e.498,2017-10-02,2017-12-01,38
W.498,2017-10-02,2017-12-01,44
P.498,2017-10-06,2017-12-01,9
8.498,2017-10-07,2017-12-02,9
B.498,2017-10-07,2017-12-02,9
E.498,2017-10-07,2017-12-02,9
S.498,2017-10-07,2017-12-02,9
C.499,2017-10-15,2017-11-26,7
F.499,2017-10-15,2017-11-26,7
U.499,2017-10-15,2017-11-26,7
p.499,2017-10-16,2017-11-30,27
7.499,2017-10-16,2017-12-01,34
A.499,2017-10-16,2017-12-01,34
D.499,2017-10-16,2017-12-01,34
e.499,2017-10-16,2017-12-01,29
W.499,2017-10-16,2017-12-01,34
P.499,2017-10-20,2017-12-01,7
8.499,2017-10-21,2017-12-02,7
B.499,2017-10-21,2017-12-02,7
E.499,2017-10-21,2017-12-02,7
S.499,2017-10-21,2017-12-02,7
C.500,2017-10-22,2017-11-26,6
F.500,2017-10-22,2017-11-26,6
U.500,2017-10-22,2017-11-26,6
p.500,2017-10-23,2017-11-30,23
A.500,2017-10-23,2017-12-01,29
D.500,2017-10-23,2017-12-01,29
e.500,2017-10-23,2017-12-01,24
W.500,2017-10-23,2017-12-01,29
P.500,2017-10-27,2017-12-01,6
B.500,2017-10-28,2017-12-02,6
E.500,2017-10-28,2017-12-02,6
S.500,2017-10-28,2017-12-02,6
C.501,2017-11-05,2017-11-26,4
F.501,2017-11-05,2017-11-26,4
U.501,2017-11-05,2017-11-26,4
p.501,2017-11-06,2017-11-30,15
A.501,2017-11-06,2017-12-01,19
D.501,2017-11-06,2017-12-01,19
e.501,2017-11-06,2017-12-01,14
W.501,2017-11-06,2017-12-01,19
P.501,2017-11-10,2017-12-01,4
B.501,2017-11-11,2017-12-02,4
E.501,2017-11-11,2017-12-02,4
S.501,2017-11-11,2017-12-02,4
X.496,2017-11-23,2017-11-23,1
X.498,2017-11-23,2017-11-23,1
X.499,2017-11-23,2017-11-23,1
X.500,2017-11-23,2017-11-23,1
X.501,2017-11-23,2017-11-23,1
C.497,2017-12-03,2018-02-25,13
F.497,2017-12-03,2018-02-25,13
U.497,2017-12-03,2018-02-25,13
p.497,2017-12-04,2018-03-01,50
7.497,2017-12-04,2018-03-02,62
A.497,2017-12-04,2018-03-02,63
D.497,2017-12-04,2018-03-02,62
k.497,2017-12-04,2018-03-02,51
W.497,2017-12-04,2018-03-02,63
P.497,2017-12-08,2018-03-02,13
8.497,2017-12-09,2018-03-03,13
B.497,2017-12-09,2018-03-03,13
E.497,2017-12-09,2018-03-03,13
S.497,2017-12-09,2018-03-03,13
C.502,2017-12-17,2018-05-27,23
F.502,2017-12-17,2018-05-27,24
U.502,2017-12-17,2018-05-27,24
p.502,2017-12-18,2018-05-31,93
7.502,2017-12-18,2018-06-01,116
A.502,2017-12-18,2018-06-01,117
D.502,2017-12-18,2018-06-01,117
W.502,2017-12-18,2018-06-01,117
P.502,2017-12-22,2018-06-01,24
8.502,2017-12-23,2018-06-02,24
B.502,2017-12-23,2018-06-02,24
E.502,2017-12-23,2018-06-02,24
S.502,2017-12-23,2018-06-02,24
X.497,2017-12-25,2018-01-01,2
X.502,2017-12-25,2018-01-01,2
Y.497,2017-12-31,2017-12-31,1
Y.502,2017-12-31,2017-12-31,1
Y.503,2017-12-31,2017-12-31,1
F.503,2017-12-31,2018-05-27,22
U.503,2017-12-31,2018-05-27,22
X.503,2018-01-01,2018-01-01,1
k.502,2018-01-02,2018-03-02,41
k.503,2018-01-02,2018-03-02,41
p.503,2018-01-02,2018-05-31,86
7.503,2018-01-02,2018-06-01,107
A.503,2018-01-02,2018-06-01,108
D.503,2018-01-02,2018-06-01,108
W.503,2018-01-02,2018-06-01,108
P.503,2018-01-05,2018-06-01,22
8.503,2018-01-06,2018-06-02,22
B.503,2018-01-06,2018-06-02,22
E.503,2018-01-06,2018-06-02,22
S.503,2018-01-06,2018-06-02,22
C.503,2018-01-07,2018-05-27,21
C.505,2018-01-14,2018-02-25,7
F.505,2018-01-14,2018-02-25,7
U.505,2018-01-14,2018-02-25,7
M.497,2018-01-15,2018-01-15,1
M.502,2018-01-15,2018-01-15,1
M.503,2018-01-15,2018-01-15,1
M.505,2018-01-15,2018-01-15,1
p.505,2018-01-16,2018-03-01,27
7.505,2018-01-16,2018-03-02,33
A.505,2018-01-16,2018-03-02,34
D.505,2018-01-16,2018-03-02,34
k.505,2018-01-16,2018-03-02,32
W.505,2018-01-16,2018-03-02,34
P.505,2018-01-19,2018-03-02,7
8.505,2018-01-20,2018-03-03,7
B.505,2018-01-20,2018-03-03,7
E.505,2018-01-20,2018-03-03,7
S.505,2018-01-20,2018-03-03,7
C.506,2018-01-28,2018-02-25,5
F.506,2018-01-28,2018-02-25,5
U.506,2018-01-28,2018-02-25,5
p.506,2018-01-29,2018-03-01,20
7.506,2018-01-29,2018-03-02,24
A.506,2018-01-29,2018-03-02,25
D.506,2018-01-29,2018-03-02,25
W.506,2018-01-29,2018-03-02,25
k.506,2018-01-30,2018-03-02,23
P.506,2018-02-02,2018-03-02,5
8.506,2018-02-03,2018-03-03,5
B.506,2018-02-03,2018-03-03,5
E.506,2018-02-03,2018-03-03,5
S.506,2018-02-03,2018-03-03,5
C.507,2018-02-11,2018-02-25,3
F.507,2018-02-11,2018-02-25,3
U.507,2018-02-11,2018-02-25,3
p.507,2018-02-12,2018-03-01,12
7.507,2018-02-12,2018-03-02,14
A.507,2018-02-12,2018-03-02,15
D.507,2018-02-12,2018-03-02,15
k.507,2018-02-12,2018-03-02,14
W.507,2018-02-12,2018-03-02,15
P.507,2018-02-16,2018-03-02,3
8.507,2018-02-17,2018-03-03,3
B.507,2018-02-17,2018-03-03,3
E.507,2018-02-17,2018-03-03,3
S.507,2018-02-17,2018-03-03,3
C.504,2018-03-04,2018-05-27,13
F.504,2018-03-04,2018-05-27,13
U.504,2018-03-04,2018-05-27,13
p.504,2018-03-05,2018-05-31,52
7.504,2018-03-05,2018-06-01,65
A.504,2018-03-05,2018-06-01,65
D.504,2018-03-05,2018-06-01,65
W.504,2018-03-05,2018-06-01,65
P.504,2018-03-09,2018-06-01,13
8.504,2018-03-10,2018-06-02,13
B.504,2018-03-10,2018-06-02,13
E.504,2018-03-10,2018-06-02,13
S.504,2018-03-10,2018-06-02,13
C.517,2018-03-18,2018-08-26,24
F.517,2018-03-18,2018-08-26,24
U.517,2018-03-18,2018-08-26,25
7.517,2018-03-19,2018-06-01,54
k.517,2018-03-19,2018-06-01,48
p.517,2018-03-19,2018-08-30,91
A.517,2018-03-19,2018-08-31,119
D.517,2018-03-19,2018-08-31,119
W.517,2018-03-19,2018-08-31,119
P.517,2018-03-23,2018-08-31,23
8.517,2018-03-24,2018-06-02,11
B.517,2018-03-24,2018-09-01,24
E.517,2018-03-24,2018-09-01,25
S.517,2018-03-24,2018-09-01,24
k.518,2018-04-02,2018-06-01,43
p.518,2018-04-02,2018-08-30,83
7.518,2018-04-02,2018-08-31,109
A.518,2018-04-02,2018-08-31,104
D.518,2018-04-02,2018-08-31,109
W.518,2018-04-02,2018-08-31,109
P.518,2018-04-06,2018-08-31,21
8.518,2018-04-07,2018-09-01,22
B.518,2018-04-07,2018-09-01,22
E.518,2018-04-07,2018-09-01,22
S.518,2018-04-07,2018-09-01,22
C.518,2018-04-08,2018-08-26,20
F.518,2018-04-08,2018-08-26,21
U.518,2018-04-08,2018-08-26,21
C.520,2018-04-15,2018-05-27,6
F.520,2018-04-15,2018-05-27,7
U.520,2018-04-15,2018-05-27,7
s.520,2018-04-16,2018-04-20,5
p.520,2018-04-16,2018-05-31,23
7.520,2018-04-16,2018-06-01,34
A.520,2018-04-16,2018-06-01,29
D.520,2018-04-16,2018-06-01,34
k.520,2018-04-16,2018-06-01,34
W.520,2018-04-16,2018-06-01,34
P.520,2018-04-20,2018-06-01,6
t.520,2018-04-21,2018-04-21,1
B.520,2018-04-21,2018-05-26,6
8.520,2018-04-21,2018-06-02,7
E.520,2018-04-21,2018-06-02,7
S.520,2018-04-21,2018-06-02,7
C.521,2018-04-29,2018-05-27,4
F.521,2018-04-29,2018-05-27,5
U.521,2018-04-29,2018-05-27,5
p.521,2018-04-30,2018-05-31,15
7.521,2018-04-30,2018-06-01,24
A.521,2018-04-30,2018-06-01,19
D.521,2018-04-30,2018-06-01,24
k.521,2018-04-30,2018-06-01,24
W.521,2018-04-30,2018-06-01,24
P.521,2018-05-04,2018-06-01,4
B.521,2018-05-05,2018-05-26,4
8.521,2018-05-05,2018-06-02,5
E.521,2018-05-05,2018-06-02,5
S.521,2018-05-05,2018-06-02,5
c.518,2018-05-06,2018-05-06,1
c.520,2018-05-06,2018-05-06,1
c.521,2018-05-06,2018-05-06,1
z.518,2018-05-06,2018-05-06,1
z.520,2018-05-06,2018-05-06,1
z.521,2018-05-06,2018-05-06,1
a.518,2018-05-07,2018-05-11,5
a.520,2018-05-07,2018-05-11,5
a.521,2018-05-07,2018-05-11,5
x.518,2018-05-07,2018-05-11,5
x.520,2018-05-07,2018-05-11,5
x.521,2018-05-07,2018-05-11,5
C.522,2018-05-13,2018-05-27,3
F.522,2018-05-13,2018-05-27,3
U.522,2018-05-13,2018-05-27,3
p.522,2018-05-14,2018-05-31,11
7.522,2018-05-14,2018-06-01,14
A.522,2018-05-14,2018-06-01,14
D.522,2018-05-14,2018-06-01,14
k.522,2018-05-14,2018-06-01,14
W.522,2018-05-14,2018-06-01,14
P.522,2018-05-18,2018-06-01,3
B.522,2018-05-19,2018-05-26,2
8.522,2018-05-19,2018-06-02,3
E.522,2018-05-19,2018-06-02,3
S.522,2018-05-19,2018-06-02,3
9.520,2018-05-20,2018-05-27,2
9.521,2018-05-20,2018-05-27,2
9.522,2018-05-20,2018-05-27,2
9.518,2018-05-20,2018-08-26,15
X.518,2018-05-28,2018-05-28,1
X.520,2018-05-28,2018-05-28,1
X.521,2018-05-28,2018-05-28,1
X.522,2018-05-28,2018-05-28,1
r.520,2018-06-02,2018-06-02,1
r.521,2018-06-02,2018-06-02,1
r.522,2018-06-02,2018-06-02,1
9.519,2018-06-03,2018-08-26,13
C.519,2018-06-03,2018-08-26,13
F.519,2018-06-03,2018-08-26,13
U.519,2018-06-03,2018-08-26,13
p.519,2018-06-04,2018-08-30,52
7.519,2018-06-04,2018-08-31,65
A.519,2018-06-04,2018-08-31,65
D.519,2018-06-04,2018-08-31,65
W.519,2018-06-04,2018-08-31,65
P.519,2018-06-08,2018-08-31,13
8.519,2018-06-09,2018-09-01,13
B.519,2018-06-09,2018-09-01,13
E.519,2018-06-09,2018-09-01,13
S.519,2018-06-09,2018-09-01,13
X.519,2018-07-04,2018-07-04,1
