"ogc_fid","rte","dir","rte_desc","dir_desc","type","stop_seq","stop_id","stop_name","jurisdic","zipcode","frequent"
1032,43,1,"43-Taylors Ferry Rd","To Portland","BUS",4250,1133,"SW Corbett & Curry","Portland","97239","False"
1033,43,1,"43-Taylors Ferry Rd","To Portland","BUS",4300,1139,"SW Corbett & Gibbs","Portland","97239","False"
1034,43,1,"43-Taylors Ferry Rd","To Portland","BUS",4350,6489,"SW 1st & Woods","Portland","97201","False"
1035,43,1,"43-Taylors Ferry Rd","To Portland","BUS",4400,6481,"SW 1st & Hooker","Portland","97201","False"
1036,43,1,"43-Taylors Ferry Rd","To Portland","BUS",4450,6475,"SW 1st & Arthur","Portland","97201","False"
1037,43,1,"43-Taylors Ferry Rd","To Portland","BUS",4550,6472,"2200 Block SW 1st","Portland","97201","False"
1038,43,1,"43-Taylors Ferry Rd","To Portland","BUS",400,2312,"SW Hall & 91st","Washington Co.","97223","False"
1039,43,1,"43-Taylors Ferry Rd","To Portland","BUS",450,2308,"SW Hall & 88th","Washington Co.","97223","False"
1040,43,1,"43-Taylors Ferry Rd","To Portland","BUS",750,3440,"SW Locust & 80th","Washington Co.","97223","False"
1041,43,1,"43-Taylors Ferry Rd","To Portland","BUS",900,7911,"SW 80th & Elmwood","Washington Co.","97223","False"
1042,43,1,"43-Taylors Ferry Rd","To Portland","BUS",1050,7905,"SW 80th & Birch","Washington Co.","97223","False"
1043,43,1,"43-Taylors Ferry Rd","To Portland","BUS",1150,5695,"SW Taylors Ferry & 78th Pl","Washington Co.","97223","False"
1044,43,1,"43-Taylors Ferry Rd","To Portland","BUS",1350,5748,"SW Taylors Ferry & 69th","Washington Co.","97223","False"
1045,43,1,"43-Taylors Ferry Rd","To Portland","BUS",1450,5745,"SW Taylors Ferry & 65th","Portland","97219","False"
1046,43,1,"43-Taylors Ferry Rd","To Portland","BUS",1550,5741,"SW Taylors Ferry & 60th","Portland","97219","False"
1047,43,1,"43-Taylors Ferry Rd","To Portland","BUS",1600,5739,"SW Taylors Ferry & 57th","Portland","97219","False"
1048,43,1,"43-Taylors Ferry Rd","To Portland","BUS",1850,5729,"SW Taylors Ferry & 48th","Portland","97219","False"
1049,43,1,"43-Taylors Ferry Rd","To Portland","BUS",1950,9320,"SW Taylors Ferry & Capitol Hwy","Portland","97219","False"
1050,43,1,"43-Taylors Ferry Rd","To Portland","BUS",1750,5733,"SW Taylors Ferry & 52nd","Portland","97219","False"
1051,43,1,"43-Taylors Ferry Rd","To Portland","BUS",300,2282,"SW Hall & Greenburg","Washington Co.","97223","False"
1052,43,1,"43-Taylors Ferry Rd","To Portland","BUS",700,3442,"SW Locust & 82nd","Washington Co.","97223","False"
1053,43,1,"43-Taylors Ferry Rd","To Portland","BUS",1100,7915,"SW 80th & Taylors Ferry","Washington Co.","97223","False"
1054,43,1,"43-Taylors Ferry Rd","To Portland","BUS",1250,5752,"SW Taylors Ferry & 74th","Washington Co.","97223","False"
1055,43,1,"43-Taylors Ferry Rd","To Portland","BUS",1400,5746,"SW Taylors Ferry & 66th","Washington Co.","97223","False"
1056,43,1,"43-Taylors Ferry Rd","To Portland","BUS",1500,5742,"SW Taylors Ferry & 62nd","Portland","97219","False"
1057,43,1,"43-Taylors Ferry Rd","To Portland","BUS",1650,5737,"SW Taylors Ferry & 55th","Portland","97219","False"
1058,43,1,"43-Taylors Ferry Rd","To Portland","BUS",650,3439,"SW Locust & Hall","Washington Co.","97223","False"
1059,43,1,"43-Taylors Ferry Rd","To Portland","BUS",1300,5694,"7100 Block SW Taylors Ferry","Washington Co.","97223","False"
1060,43,1,"43-Taylors Ferry Rd","To Portland","BUS",1700,5735,"SW Taylors Ferry & 53rd","Portland","97219","False"
1061,43,1,"43-Taylors Ferry Rd","To Portland","BUS",2200,2806,"SW Huber & 35th","Portland","97219","False"
1062,43,1,"43-Taylors Ferry Rd","To Portland","BUS",2700,5712,"SW Taylors Ferry & Taylors Ferry Ct","Portland","97219","False"
1063,43,1,"43-Taylors Ferry Rd","To Portland","BUS",3150,5703,"SW Taylors Ferry & Riverview","Portland","97219","False"
1064,43,1,"43-Taylors Ferry Rd","To Portland","BUS",3900,1152,"SW Corbett & Richardson","Portland","97239","False"
1065,43,1,"43-Taylors Ferry Rd","To Portland","BUS",2550,5716,"SW Taylors Ferry & 19th","Portland","97219","False"
1066,43,1,"43-Taylors Ferry Rd","To Portland","BUS",1900,5727,"SW Taylors Ferry & 46th","Portland","97219","False"
1067,43,1,"43-Taylors Ferry Rd","To Portland","BUS",2750,5688,"SW Taylors Ferry & Marigold","Portland","97219","False"
1068,43,1,"43-Taylors Ferry Rd","To Portland","BUS",2100,2804,"SW Huber & Capitol Hwy","Portland","97219","False"
1069,43,1,"43-Taylors Ferry Rd","To Portland","BUS",2350,5725,"SW Taylors Ferry & 30th","Portland","97219","False"
1070,43,1,"43-Taylors Ferry Rd","To Portland","BUS",2500,5691,"2200 Block SW Taylors Ferry","Portland","97219","False"
1071,43,1,"43-Taylors Ferry Rd","To Portland","BUS",2650,5690,"1400 Block SW Taylors Ferry","Portland","97219","False"
1072,43,1,"43-Taylors Ferry Rd","To Portland","BUS",2900,5707,"SW Taylors Ferry & 10th","Portland","97219","False"
1073,43,1,"43-Taylors Ferry Rd","To Portland","BUS",3050,5717,"SW Taylors Ferry & 2nd","Portland","97219","False"
1074,43,1,"43-Taylors Ferry Rd","To Portland","BUS",3600,1130,"SW Corbett & Carolina","Portland","97239","False"
1075,43,1,"43-Taylors Ferry Rd","To Portland","BUS",150,9221,"SW Palmblad & Hall Blvd","Tigard","97223","False"
1076,43,1,"43-Taylors Ferry Rd","To Portland","BUS",50,9220,"Washington Square Transit Center","Tigard","97223","False"
1077,43,1,"43-Taylors Ferry Rd","To Portland","BUS",1000,7907,"SW 80th & Cedarcrest","Washington Co.","97223","False"
1078,43,1,"43-Taylors Ferry Rd","To Portland","BUS",4050,1128,"SW Corbett & Bancroft","Portland","97239","False"
1079,43,1,"43-Taylors Ferry Rd","To Portland","BUS",1200,8388,"SW Taylors Ferry & 75th","Washington Co.","97223","False"
1080,43,1,"43-Taylors Ferry Rd","To Portland","BUS",800,7913,"SW 80th & Landau","Washington Co.","97223","False"
1081,43,1,"43-Taylors Ferry Rd","To Portland","BUS",2250,7427,"SW 35th & Ridge Dr","Portland","97219","False"
1082,43,1,"43-Taylors Ferry Rd","To Portland","BUS",550,2299,"SW Hall & Washington","Washington Co.","97223","False"
1083,43,1,"43-Taylors Ferry Rd","To Portland","BUS",5000,3398,"SW Lincoln & 1st","Portland","97201","False"
1084,43,1,"43-Taylors Ferry Rd","To Portland","BUS",600,13581,"9900 Block SW Hall","Washington Co.","97223","False"
1085,43,1,"43-Taylors Ferry Rd","To Portland","BUS",5100,12763,"SW 4th & Hall","Portland","97201","False"
1086,43,1,"43-Taylors Ferry Rd","To Portland","BUS",5150,10491,"SW 5th & Hall","Portland","97201","False"
1087,43,1,"43-Taylors Ferry Rd","To Portland","BUS",2150,13794,"3700 Block SW Huber","Portland","97219","False"
1088,43,1,"43-Taylors Ferry Rd","To Portland","BUS",3275,6061,"SW Virginia & Taylors Ferry","Portland","97219","False"
1089,43,1,"43-Taylors Ferry Rd","To Portland","BUS",3350,6059,"SW Virginia & Nevada","Portland","97219","False"
1090,43,1,"43-Taylors Ferry Rd","To Portland","BUS",3425,6063,"SW Virginia & Vermont","Portland","97219","False"
1091,43,1,"43-Taylors Ferry Rd","To Portland","BUS",3500,6057,"SW Virginia & Nebraska","Portland","97239","False"
1092,43,1,"43-Taylors Ferry Rd","To Portland","BUS",4125,1126,"SW Corbett & Abernethy","Portland","97239","False"
1093,45,1,"45-Garden Home","To Portland City Center","BUS",550,6103,"SW Walnut & Brookside","Tigard","97223","False"
1094,45,1,"45-Garden Home","To Portland City Center","BUS",700,6108,"SW Walnut & 112th","Tigard","97223","False"
1095,45,1,"45-Garden Home","To Portland City Center","BUS",900,6112,"SW Walnut & 121st","Tigard","97223","False"
1096,45,1,"45-Garden Home","To Portland City Center","BUS",950,6599,"SW 121st & Lynn","Tigard","97223","False"
1097,45,1,"45-Garden Home","To Portland City Center","BUS",1000,6601,"SW 121st & Merestone","Tigard","97223","False"
1098,45,1,"45-Garden Home","To Portland City Center","BUS",1050,6597,"SW 121st & North Dakota","Tigard","97223","False"
1099,45,1,"45-Garden Home","To Portland City Center","BUS",1150,6607,"SW 121st & Springwood","Tigard","97223","False"
1100,45,1,"45-Garden Home","To Portland City Center","BUS",1250,5165,"SW Scholls Ferry & Conestoga","Tigard","97223","False"
1101,45,1,"45-Garden Home","To Portland City Center","BUS",1350,5190,"SW Scholls Ferry & Nimbus","Tigard","97223","False"
1102,45,1,"45-Garden Home","To Portland City Center","BUS",1450,6133,"9000 Block SW Washington Square Rd","Tigard","97223","False"
1103,45,1,"45-Garden Home","To Portland City Center","BUS",1600,9221,"SW Palmblad & Hall Blvd","Tigard","97223","False"
1104,45,1,"45-Garden Home","To Portland City Center","BUS",2050,4206,"SW Oleson & Garden Home","Beaverton","97223","False"
1105,45,1,"45-Garden Home","To Portland City Center","BUS",2150,1983,"SW Garden Home & 71st","Portland","97223","False"
1106,45,1,"45-Garden Home","To Portland City Center","BUS",2250,1980,"SW Garden Home & 67th","Portland","97223","False"
1107,45,1,"45-Garden Home","To Portland City Center","BUS",2350,1976,"SW Garden Home & 64th","Portland","97219","False"
1108,45,1,"45-Garden Home","To Portland City Center","BUS",2400,1974,"SW Garden Home & 62nd Pl","Portland","97219","False"
1109,45,1,"45-Garden Home","To Portland City Center","BUS",2500,1970,"SW Garden Home & 57th","Portland","97219","False"
1110,45,1,"45-Garden Home","To Portland City Center","BUS",2550,1968,"SW Garden Home & 56th","Portland","97219","False"
1111,45,1,"45-Garden Home","To Portland City Center","BUS",2650,1964,"SW Garden Home & 52nd","Portland","97219","False"
1112,45,1,"45-Garden Home","To Portland City Center","BUS",2750,1959,"SW Garden Home & 47th","Portland","97219","False"
1113,45,1,"45-Garden Home","To Portland City Center","BUS",2900,1954,"SW Garden Home & 40th","Portland","97219","False"
1114,45,1,"45-Garden Home","To Portland City Center","BUS",3000,7417,"SW 35th & Canby","Portland","97219","False"
1115,45,1,"45-Garden Home","To Portland City Center","BUS",3100,7413,"SW 35th & Caldew","Portland","97219","False"
1116,45,1,"45-Garden Home","To Portland City Center","BUS",3250,7415,"SW 35th & California","Portland","97219","False"
1117,45,1,"45-Garden Home","To Portland City Center","BUS",3400,6036,"SW Vermont & 30th","Portland","97219","False"
1118,45,1,"45-Garden Home","To Portland City Center","BUS",3550,942,"SW Capitol & Idaho","Portland","97239","False"
1119,45,1,"45-Garden Home","To Portland City Center","BUS",3650,925,"SW Capitol & Bertha Ct","Portland","97239","False"
1120,45,1,"45-Garden Home","To Portland City Center","BUS",3750,956,"SW Capitol & Terwilliger","Portland","97239","False"
1121,45,1,"45-Garden Home","To Portland City Center","BUS",3800,156,"4900 Block SW Barbur","Portland","97239","False"
1122,45,1,"45-Garden Home","To Portland City Center","BUS",1300,5197,"SW Scholls Ferry & Springwood","Tigard","97008","False"
1123,45,1,"45-Garden Home","To Portland City Center","BUS",2800,1958,"SW Garden Home & 45th","Portland","97219","False"
1124,45,1,"45-Garden Home","To Portland City Center","BUS",3500,965,"SW Capitol & 26th","Portland","97219","False"
1125,45,1,"45-Garden Home","To Portland City Center","BUS",1700,4208,"SW Oleson & Hall","Beaverton","97223","False"
1126,45,1,"45-Garden Home","To Portland City Center","BUS",1750,4219,"SW Oleson & 91st","Beaverton","97223","False"
1127,45,1,"45-Garden Home","To Portland City Center","BUS",1850,4214,"SW Oleson & Rustling Leaves Pl","Washington Co.","97223","False"
1128,45,1,"45-Garden Home","To Portland City Center","BUS",1900,4216,"SW Oleson & 80th","Washington Co.","97223","False"
1129,45,1,"45-Garden Home","To Portland City Center","BUS",2200,1981,"SW Garden Home & 69th/Multnomah","Portland","97223","False"
1130,45,1,"45-Garden Home","To Portland City Center","BUS",2300,1978,"SW Garden Home & 66th","Portland","97223","False"
1131,45,1,"45-Garden Home","To Portland City Center","BUS",2450,1972,"SW Garden Home & 61st","Portland","97219","False"
1132,45,1,"45-Garden Home","To Portland City Center","BUS",2600,1966,"SW Garden Home & 54th","Portland","97219","False"
1133,45,1,"45-Garden Home","To Portland City Center","BUS",2700,1962,"SW Garden Home & 50th","Portland","97219","False"
1134,45,1,"45-Garden Home","To Portland City Center","BUS",2850,1956,"SW Garden Home & 42nd","Portland","97219","False"
1135,45,1,"45-Garden Home","To Portland City Center","BUS",2950,972,"SW Capitol & 35th","Portland","97219","False"
1136,45,1,"45-Garden Home","To Portland City Center","BUS",3050,7423,"SW 35th & Logan","Portland","97219","False"
1137,45,1,"45-Garden Home","To Portland City Center","BUS",3200,7430,"SW 35th & Texas","Portland","97219","False"
1138,45,1,"45-Garden Home","To Portland City Center","BUS",3450,6023,"SW Capitol & Vermont","Portland","97219","False"
1139,45,1,"45-Garden Home","To Portland City Center","BUS",3600,963,"SW Capitol & Nebraska","Portland","97239","False"
1140,45,1,"45-Garden Home","To Portland City Center","BUS",3700,929,"SW Capitol & Sunset","Portland","97239","False"
1141,45,1,"45-Garden Home","To Portland City Center","BUS",3851,172,"SW Barbur & Hamilton","Portland","97239","False"
1142,45,1,"45-Garden Home","To Portland City Center","BUS",750,11973,"SW Walnut & 114th","Tigard","97223","False"
1143,45,1,"45-Garden Home","To Portland City Center","BUS",3950,1930,"SW Naito Parkway & Hooker","Portland","97201","False"
1144,45,1,"45-Garden Home","To Portland City Center","BUS",4000,1926,"SW Naito Parkway & Harrison","Portland","97201","False"
1145,45,1,"45-Garden Home","To Portland City Center","BUS",4050,12789,"SW Jefferson & 1st","Portland","97204","False"
1146,45,1,"45-Garden Home","To Portland City Center","BUS",4100,12791,"SW Jefferson & 5th","Portland","97204","False"
1147,45,1,"45-Garden Home","To Portland City Center","BUS",4150,3039,"SW Jefferson & Broadway","Portland","97204","False"
1148,45,1,"45-Garden Home","To Portland City Center","BUS",4200,3049,"SW Jefferson & 10th","Portland","97205","False"
1149,45,1,"45-Garden Home","To Portland City Center","BUS",4250,3051,"SW Jefferson & 13th","Portland","97201","False"
1150,45,1,"45-Garden Home","To Portland City Center","BUS",4300,3052,"SW Jefferson & 16th","Portland","97201","False"
1151,45,1,"45-Garden Home","To Portland City Center","BUS",4350,12792,"SW Columbia & 16th","Portland","97201","False"
1152,45,1,"45-Garden Home","To Portland City Center","BUS",1200,8617,"SW Scholls Ferry & 121st","Tigard","97008","False"
1153,45,1,"45-Garden Home","To Portland City Center","BUS",1950,12963,"SW Oleson & Skyhar Dr","Washington Co.","97223","False"
1154,45,1,"45-Garden Home","To Portland City Center","BUS",1975,12964,"SW Oleson & Obrien","Washington Co.","97223","False"
1155,45,1,"45-Garden Home","To Portland City Center","BUS",650,6105,"SW Walnut & Tiedeman","Tigard","97223","False"
1156,45,1,"45-Garden Home","To Portland City Center","BUS",3150,7426,"SW 35th & Nevada","Portland","97219","False"
1157,45,1,"45-Garden Home","To Portland City Center","BUS",200,3653,"SW Main & Burnham","Tigard","97223","False"
1158,45,1,"45-Garden Home","To Portland City Center","BUS",1800,9570,"8800 Block SW Oleson","Washington Co.","97223","False"
1159,45,1,"45-Garden Home","To Portland City Center","BUS",450,4318,"SW Pacific Hwy & Walnut","Tigard","97223","False"
1160,45,1,"45-Garden Home","To Portland City Center","BUS",500,13034,"SW Walnut & Grant","Tigard","97223","False"
1161,45,1,"45-Garden Home","To Portland City Center","BUS",2925,8888,"SW Garden Home & Capitol Hwy","Portland","97219","False"
1162,45,1,"45-Garden Home","To Portland City Center","BUS",50,8210,"Tigard Transit Center","Tigard","97223","False"
1163,45,1,"45-Garden Home","To Portland City Center","BUS",3325,13769,"SW Vermont & 34th","Portland","97219","False"
1164,45,1,"45-Garden Home","To Portland City Center","BUS",1500,9652,"Washington Square Transit Center","Tigard","97223","False"
1165,51,1,"51-Vista","To Portland City Center","BUS",1,5679,"SW Talbot & Patton","Portland","97221","False"
1166,51,1,"51-Vista","To Portland City Center","BUS",2,8672,"SW Talbot & Talbot Terrace","Portland","97201","False"
1167,51,1,"51-Vista","To Portland City Center","BUS",3,5681,"SW Talbot Terrace & Greenway","Portland","97201","False"
1168,51,1,"51-Vista","To Portland City Center","BUS",4,1215,"SW Council Crest & Greenway","Portland","97239","False"
1169,51,1,"51-Vista","To Portland City Center","BUS",5,1212,"SW Council Crest & Chehalem","Portland","97239","False"
1170,51,1,"51-Vista","To Portland City Center","BUS",6,1214,"SW Council Crest & Chehalem (south leg)","Portland","97239","False"
1171,51,1,"51-Vista","To Portland City Center","BUS",7,1217,"SW Council Crest & Tualatin","Portland","97239","False"
1172,51,1,"51-Vista","To Portland City Center","BUS",10,4410,"SW Patrick & Council Crest","Portland","97239","False"
1173,51,1,"51-Vista","To Portland City Center","BUS",50,1218,"SW Council Crest & Tualatin","Portland","97239","False"
1174,51,1,"51-Vista","To Portland City Center","BUS",110,8821,"SW Council Crest & Tualatin (north leg)","Portland","97239","False"
1175,51,1,"51-Vista","To Portland City Center","BUS",125,1211,"SW Council Crest & Chehalem","Portland","97239","False"
1176,51,1,"51-Vista","To Portland City Center","BUS",200,1213,"SW Council Crest & Chehalem","Portland","97239","False"
1177,51,1,"51-Vista","To Portland City Center","BUS",300,2252,"SW Greenway & Council Crest","Portland","97239","False"
1178,51,1,"51-Vista","To Portland City Center","BUS",400,5680,"SW Talbot & Patton","Portland","97221","False"
1179,51,1,"51-Vista","To Portland City Center","BUS",402,1510,"3100 Block SW Dosch","Portland","97239","False"
1180,51,1,"51-Vista","To Portland City Center","BUS",404,1513,"3500 Block SW Dosch","Portland","97221","False"
1181,51,1,"51-Vista","To Portland City Center","BUS",405,1517,"SW Dosch & Dosch Ct","Portland","97221","False"
1182,51,1,"51-Vista","To Portland City Center","BUS",406,1520,"SW Dosch & Martins","Portland","97239","False"
1183,51,1,"51-Vista","To Portland City Center","BUS",407,1515,"SW Dosch & Bridlemile","Portland","97239","False"
1184,51,1,"51-Vista","To Portland City Center","BUS",409,4801,"SW Redondo & Santa Monica","Portland","97239","False"
1185,51,1,"51-Vista","To Portland City Center","BUS",600,1516,"SW Dosch & Bridlemile","Portland","97239","False"
1186,51,1,"51-Vista","To Portland City Center","BUS",700,1518,"SW Dosch & Dosch Ct","Portland","97221","False"
1187,51,1,"51-Vista","To Portland City Center","BUS",900,1524,"SW Dosch & Patton","Portland","97221","False"
1188,51,1,"51-Vista","To Portland City Center","BUS",1050,4424,"SW Patton & Patton Ln","Portland","97201","False"
1189,51,1,"51-Vista","To Portland City Center","BUS",1150,4416,"SW Patton & Homar","Portland","97201","False"
1190,51,1,"51-Vista","To Portland City Center","BUS",1650,5313,"SW Spring & Vista","Portland","97201","False"
1191,51,1,"51-Vista","To Portland City Center","BUS",1700,6075,"SW Vista & Elm St","Portland","97201","False"
1192,51,1,"51-Vista","To Portland City Center","BUS",1800,6089,"SW Vista & Myrtle","Portland","97201","False"
1193,51,1,"51-Vista","To Portland City Center","BUS",1900,6079,"SW Vista & Jackson","Portland","97201","False"
1194,51,1,"51-Vista","To Portland City Center","BUS",2050,6087,"SW Vista & Montgomery","Portland","97201","False"
1195,51,1,"51-Vista","To Portland City Center","BUS",2300,3236,"SW King & Salmon","Portland","97205","False"
1196,51,1,"51-Vista","To Portland City Center","BUS",2350,5019,"SW Salmon & 20th","Portland","97205","False"
1197,51,1,"51-Vista","To Portland City Center","BUS",2550,5014,"SW Salmon & 14th","Portland","97205","False"
